,country_name,year,country_code,literacy_rate_adult_female_of_females_ages_15_and_above,literacy_rate_adult_male_of_males_ages_15_and_above,literacy_rate_adult_total_of_people_ages_15_and_above,literacy_rate_youth_male_of_males_ages_1524,literacy_rate_youth_total_of_people_ages_1524,number_of_deaths_ages_1014_years,number_of_deaths_ages_1519_years,number_of_deaths_ages_2024_years,number_of_deaths_ages_59_years,number_of_infant_deaths,number_of_infant_deaths_female,number_of_infant_deaths_male,number_of_maternal_deaths,number_of_neonatal_deaths,number_of_stillbirths,total_alcohol_consumption_per_capita_female_liters_of_pure_alco,total_alcohol_consumption_per_capita_male_liters_of_pure_alcoho,tuberculosis_death_rate_per_100000_people,unemployment_female_of_female_labor_force,unemployment_male_of_male_labor_force,unemployment_total_of_total_labor_force,capital_health_expenditure_of_gdp,cause_of_death_by_communicable_diseases_and_maternal_prenatal_a,cause_of_death_by_injury_of_total,cause_of_death_by_noncommunicable_diseases_of_total,children_014_living_with_hiv,children_ages_014_newly_infected_with_hiv,condom_use_population_ages_1524_female_of_females_ages_1524,condom_use_population_ages_1524_male_of_males_ages_1524,consumption_of_iodized_salt_of_households,contraceptive_prevalence_any_methods_of_women_ages_1549,contraceptive_prevalence_modern_methods_of_women_ages_1549,current_health_expenditure_of_gdp,demand_for_family_planning_satisfied_by_any_methods_of_married_,demand_for_family_planning_satisfied_by_modern_methods_of_marri,diabetes_prevalence_of_population_ages_20_to_79,exclusive_breastfeeding_of_children_under_6_months,external_health_expenditure_of_current_health_expenditure,external_health_expenditure_channeled_through_government_of_ext,external_health_expenditure_per_capita_ppp_current_internationa,country_name_dawn,country_code,year,expenditureoneducationasoftotalgovernmentexpenditure,governmentexpenditureoneducationasofgdp,governmentexpenditureoneducationnotspecifiedbylevel_constantppp,governmentexpenditureoneducationnotspecifiedbylevel_constantusm,governmentexpenditureoneducation_pppmillions,governmentexpenditureoneducation_usmillions,governmentexpenditureoneducation_constantpppmillions,governmentexpenditureoneducation_constantusmillions,grossenrolmentratiofortertiaryeducation_adjustedgenderparityind,grossenrolmentratiofortertiaryeducation_bothsexes,grossenrolmentratiofortertiaryeducation_female,grossenrolmentratiofortertiaryeducation_male,grossenrolmentratio_postsecondarynontertiary_bothsexes,grossenrolmentratio_postsecondarynontertiary_female,grossenrolmentratio_postsecondarynontertiary_genderparityindexg,grossenrolmentratio_postsecondarynontertiary_male,grossenrolmentratio_secondary_bothsexes,grossenrolmentratio_secondary_female,grossenrolmentratio_secondary_genderparityindexgpi,grossenrolmentratio_secondary_male,initialgovernmentfundingperpreprimarystudentasapercentageofgdpp,initialgovernmentfundingperprimarystudentasapercentageofgdpperc,initialgovernmentfundingpersecondarystudentasapercentageofgdppe,initialgovernmentfundingpertertiarystudentasapercentageofgdpper,initialhouseholdfundingpersecondarystudentasapercentageofgdpper,initialhouseholdfundingpertertiarystudentasapercentageofgdpperc,percentageofenrolmentinpostsecondarynontertiaryeducationinpriva,percentageofenrolmentinsecondaryeducationinprivateinstitutions,percentageofenrolmentintertiaryeducationinprivateinstitutions,percentageofgraduatesfromscience_technology_engineeringandmathe,percentageofgraduatesfromprogrammesotherthanscience_technology_,percentageofgraduatesfromtertiaryeducationgraduatingfromagricul,percentageofgraduatesfromtertiaryeducationgraduatingfromartsand,percentageofgraduatesfromtertiaryeducationgraduatingfrombusines,percentageofgraduatesfromtertiaryeducationgraduatingfromeducati,percentageofgraduatesfromtertiaryeducationgraduatingfromenginee,percentageofgraduatesfromtertiaryeducationgraduatingfromhealtha,percentageofgraduatesfromtertiaryeducationgraduatingfrominforma,percentageofgraduatesfromtertiaryeducationgraduatingfromnatural,percentageofgraduatesfromtertiaryeducationgraduatingfromservice,percentageofgraduatesfromtertiaryeducationgraduatingfromsocials,percentageofgraduatesfromtertiaryeducationgraduatingfromprogram,percentageoftotalaidtoeducationallocatedtoleastdevelopedcountri
1801,Slovenia,2014,SVN,99.59999847,99.69000244,99.69999695,99.79000092,99.80000305,9,28,50,8,45,20,25,1,31,58,0,0,1,10.55000019,8.920000076,9.668000221,0,0,0,0,0,0,0,0,0,0,0,8.50197506,0,0,0,0,0,0,0,Slovenia,SVN,2014.0,11.27432,5.2917,2.50656,1.60723,3368.34812,2642.18415,3626.99967,2325.65771,1.31054,82.23113,97.87918,67.48334,0.0,0.0,0.0,0.0,110.48546,110.87306,1.0068,110.12373,22.27903,27.2323,24.82853,21.71864,1.58905,0.12491,0.0,2.14425,13.37644,26.78984,73.21016,3.05393,9.9443,23.28488,9.9606,16.57384,7.79242,4.21954,5.99647,7.29249,11.88154,0.0,1.95863
1802,Slovenia,2015,SVN,0,0,0,0,0,8,27,47,8,43,19,24,1,29,58,6.01,19.65,0.54,10.03800011,8.050999641,8.961999893,0,4.7,6.9,88.4,0,0,0,0,0,0,0,8.49823952,0,0,0,0,0,0,0,Slovenia,SVN,2015.0,11.21851,4.90953,2.72942,1.75013,3205.1106,2115.52615,3439.42507,2205.38355,1.31861,80.26099,95.95792,65.3849,0.0,0.0,0.0,0.0,110.32409,111.00179,1.01193,109.69301,18.81432,24.5165,23.86321,22.53536,1.08869,0.36219,0.0,2.34001,13.08751,25.6508,74.3492,2.90913,9.46272,22.33374,10.05314,16.1505,10.10681,3.47271,6.02759,7.48752,11.99614,0.0,2.06528
1803,Slovenia,2016,SVN,0,0,0,0,0,8,26,44,8,40,18,22,1,27,57,0,0,0.35,8.588000298,7.489999771,8,0,5,6.6,88.4,0,0,0,0,0,0,0,8.47909927,0,0,0,0,0,0,0,Slovenia,SVN,2016.0,11.74521,4.80178,2.08808,1.33889,3358.33716,2144.06636,3468.94619,2224.3127,1.3023,77.84908,92.14177,64.28692,0.0,0.0,0.0,0.0,115.93011,117.50614,1.02658,114.46372,17.6853,23.51083,22.9397,24.17231,0.0,0.0,0.0,4.19219,13.7095,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.10699
1804,Slovenia,2017,SVN,0,0,0,0,0,8,26,41,7,38,17,21,1,26,55,0,0,0.34,7.479000092,5.770999908,6.56400013,0,0,0,0,0,0,0,0,0,0,0,8.18941784,0,0,0,0,0,0,0,Slovenia,SVN,2017.0,12.023,4.78324,5.41146,3.46987,3622.57372,2322.81975,3622.57372,2322.81975,1.30179,78.589,93.0217,64.94869,0.0,0.0,0.0,0.0,115.60043,117.05903,1.02468,114.23953,17.81375,22.34652,22.80042,24.12273,0.0,0.0,0.0,4.12385,14.98737,26.6132,73.3868,2.46689,9.04423,20.34269,11.21339,16.5573,12.49848,3.66691,6.38899,7.41888,10.40224,0.0,1.14121
1805,Slovenia,2018,SVN,0,0,0,0,0,8,25,39,7,35,16,19,0,24,53,5.6,18.36,0.34,5.697000027,4.602000237,5.107999802,0,0,0,0,0,0,0,0,0,0,0,8.29891014,0,0,0,0,0,0,0,Slovenia,SVN,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.30725,77.11312,91.63234,63.47811,0.0,0.0,0.0,0.0,114.48921,115.90774,1.02427,113.16123,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.03869,15.52774,27.23022,72.76978,2.97962,8.95683,20.47962,11.13309,17.15827,12.11031,3.51019,6.56175,7.83573,9.27458,0.0,0.23741
1806,Slovenia,2019,SVN,0,0,0,0,0,8,24,37,7,33,15,18,0,23,50,0,0,0.34,4.659999847,3.79399991,4.195000172,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1807,Slovenia,2020,SVN,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.934999943,3.687999964,3.802000046,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1808,Somalia,2005,SOM,0,0,0,0,0,3026,4678,5541,8608,48898,22467,26431,5100,21941,14920,0.018,0.12,70,11.22599983,11.79300022,11.67000008,0,0,0,0,1600,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1809,Somalia,2006,SOM,0,0,0,0,0,3161,4854,5699,8907,49806,22876,26930,5200,22351,15177,0,0,74,10.9989996,11.58399963,11.45699978,0,0,0,0,1700,500,0,0,7.6,14.6,1.1,0,0,0,0,9.1,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1810,Somalia,2007,SOM,0,0,0,0,0,3279,5001,5842,9047,50227,23054,27173,5200,22702,15471,0,0,78,10.76900005,11.41100025,11.27299976,0,0,0,0,1700,500,0,0,0,0,0,0,0,0,0,0,0,0,0,Somalia,SOM,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93235,3.74024,0.46077,8.11734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1811,Somalia,2008,SOM,0,0,0,0,0,3382,5134,5981,9056,50292,23096,27196,5200,22903,15670,0,0,75,10.72399998,11.34399986,11.21000004,0,0,0,0,1700,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1812,Somalia,2009,SOM,0,0,0,0,0,3466,5269,6121,8978,50086,22976,27110,5200,22948,15800,0,0,81,11.21700001,11.73600006,11.6239996,0,0,0,0,1700,500,0,0,6.9,0,0,0,0,0,0,5.3,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1813,Somalia,2010,SOM,0,0,0,0,0,3519,5409,6261,8852,49637,22743,26894,5200,22984,15939,0.074,0.49,87,11.38099957,11.81999969,11.72399998,0,68.8,10.3,20.9,1700,500,0,0,0,0,0,0,0,0,3,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1814,Somalia,2011,SOM,0,0,0,0,0,3544,5528,6372,8766,49130,22493,26637,5200,22959,15991,0,0,82,11.41800022,11.81499958,11.72799969,0,0,0,0,1700,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1815,Somalia,2012,SOM,0,0,0,0,0,3556,5667,6495,8692,48623,22215,26408,5200,22940,16124,0,0,83,11.45600033,11.83100033,11.74800014,0,0,0,0,1600,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1816,Somalia,2013,SOM,0,0,0,0,0,3563,5816,6637,8634,48191,21991,26200,5000,22952,16277,0,0,80,11.50300026,11.85299969,11.77499962,0,0,0,0,1600,500,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1817,Somalia,2014,SOM,0,0,0,0,0,3562,5937,6791,8539,47710,21789,25921,5000,23037,16466,0,0,77,11.4460001,11.75500011,11.68500042,0,0,0,0,1500,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1818,Somalia,2015,SOM,0,0,0,0,0,3563,6029,6967,8414,47292,21568,25724,5000,23141,16635,0.004,0.023,76,11.3739996,11.6960001,11.62300014,0,66.7,9.6,23.8,1400,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1819,Somalia,2016,SOM,0,0,0,0,0,3567,6078,7146,8315,46997,21406,25591,5200,23353,16933,0,0,75,11.26200008,11.63000011,11.54599953,0,64.2,11.9,23.9,1300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1820,Somalia,2017,SOM,0,0,0,0,0,3580,6105,7345,8202,46792,21300,25492,5100,23417,17161,0,0,68,11.11299992,11.5010004,11.41100025,0,0,0,0,1300,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1821,Somalia,2018,SOM,0,0,0,0,0,3591,6113,7537,8059,46561,21186,25375,0,23601,17452,0.002,0.016,67,11.00800037,11.36200047,11.27999973,0,0,0,0,1200,200,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1822,Somalia,2019,SOM,0,0,0,0,0,3613,6149,7732,7953,46547,21143,25404,0,23723,17738,0,0,66,11.07900047,11.43299961,11.35099983,0,0,0,0,1100,200,0,0,0,0,0,0,0,0,5.1,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1823,Somalia,2020,SOM,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.13500023,11.47999954,11.39999962,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1824,Spain,2005,ESP,96.92514801,98.61746979,97.75068665,99.57169342,99.53778839,284,893,1410,238,1801,789,1012,22,1166,1361,6.08,19.86,1.1,11.99300003,7.136000156,9.145999908,0,0,0,0,200,100,0,0,0,0,0,7.73195314,0,0,0,0,0,0,0,Spain,ESP,2005.0,10.77912,4.14432,0.0,0.0,49944.43722,47795.85126,68816.23113,48984.38212,1.18538,67.15335,74.22484,60.46473,0.0,0.0,0.0,0.0,117.34223,121.17932,1.06555,113.72434,0.0,18.76494,22.96518,22.36266,0.0,0.0,0.0,28.20096,13.32029,27.89454,72.03201,2.14053,9.03609,22.1511,11.26654,17.43692,14.12059,6.42675,4.03087,6.62718,6.68998,0.07344,0.0
1825,Spain,2006,ESP,96.97483063,98.56102753,97.75213623,99.70906067,99.5953064,273,842,1296,234,1795,788,1007,22,1153,1387,0,0,0.91,11.35099983,6.353000164,8.451999664,0,0,0,0,200,100,0,0,0,65.7,62.3,7.82912683,0,0,0,0,0,0,0,Spain,ESP,2006.0,10.88591,4.18482,0.0,0.0,57007.69726,52701.25957,72339.64012,51492.39526,1.18995,68.53449,75.94973,61.52298,0.0,0.0,0.0,0.0,117.33755,121.06974,1.06374,113.81507,0.0,19.09583,23.56452,23.10737,0.0,0.0,0.0,28.23888,13.42045,27.54785,72.35633,1.8223,9.15033,21.76796,12.28052,17.50893,14.242,6.11001,3.92891,6.5947,6.49853,0.09582,0.0
1826,Spain,2007,ESP,97.26032257,98.633461,97.93884277,99.58000946,99.56934357,263,779,1180,230,1767,778,989,22,1123,1367,0,0,0.93,10.70100021,6.410999775,8.232000351,0,0,0,0,100,100,0,0,0,0,0,7.9183569,0,0,0,0,0,0,0,Spain,ESP,2007.0,10.84699,4.25405,0.0,0.0,62405.55695,62625.24911,76187.20834,54231.1496,1.19324,68.75185,76.3223,61.57395,0.0,0.0,0.0,0.0,116.35605,120.24272,1.06702,112.69007,0.0,19.13378,23.81631,24.74829,1.10279,2.55231,0.0,28.21976,13.78888,27.14931,71.06354,1.81286,8.65544,20.63166,12.5711,17.78579,14.50644,5.69531,3.66821,6.54657,6.33947,1.78715,0.0
1827,Spain,2008,ESP,96.88684082,98.40229797,97.6306076,99.52781677,99.56430817,255,708,1063,225,1716,757,959,22,1089,1364,0,0,0.78,12.84000015,10.05500031,11.25399971,0,0,0,0,100,100,0,0,0,0,0,8.3818779,0,0,0,0,0,0,0,Spain,ESP,2008.0,10.9364,4.52806,0.0,0.0,69215.13456,73591.08833,81813.82462,58236.25592,1.19267,69.74542,77.39692,62.48522,0.0,0.0,0.0,0.0,115.52629,119.1326,1.06245,112.12977,0.0,20.12178,25.5307,26.96511,1.0049,2.56372,0.0,28.55527,14.08716,26.72247,72.96554,1.74377,8.99373,20.65793,13.18703,17.48615,15.34827,5.22788,4.00844,6.55658,6.47824,0.31199,0.0
1828,Spain,2009,ESP,96.92597198,98.46193695,97.67926788,99.63874817,99.59899902,247,633,950,220,1646,729,917,21,1064,1356,0,0,0.87,18.12700081,17.64500046,17.85700035,0,0,0,0,100,100,0,0,0,0,0,9.10707188,0,0,0,0,0,0,0,Spain,ESP,2009.0,10.63257,4.912,0.0,0.0,73155.77515,72971.81856,85411.04891,60796.81186,1.19567,71.58433,79.5756,64.00521,0.0,0.0,0.0,0.0,115.02879,117.91107,1.0498,112.31779,0.0,21.46951,27.86356,28.87006,1.04899,2.9014,0.0,28.66226,11.70619,26.40215,72.48979,1.70815,8.8922,19.69838,13.21686,17.49546,15.67456,5.109,3.79769,6.85581,6.44383,1.10806,0.0
1829,Spain,2010,ESP,97.00450134,98.52571106,97.74890137,99.50676727,99.59462738,239,561,848,213,1563,694,869,20,1042,1334,4.6,15.67,0.86,20.22500038,19.56699944,19.86000061,0,4.4,3.6,92.1,100,100,0,0,0,0,0,9.1185751,0,0,6.6,0,0,0,0,Spain,ESP,2010.0,10.56192,4.85608,0.0,0.0,71708.15444,68991.38901,84576.37992,60202.68247,1.1909,75.91095,84.16237,68.09579,0.0,0.0,0.0,0.0,119.11595,120.73542,1.02673,117.59246,0.0,21.23389,26.25465,28.20776,1.22035,3.09992,0.0,27.67525,14.83289,26.30594,73.69406,1.68905,8.78414,20.10049,13.70824,17.53176,15.54094,4.91203,3.86215,6.97227,6.89893,0.0,12.3117
1830,Spain,2011,ESP,97.06556702,98.53618622,97.78375244,99.65464783,99.69940186,230,498,754,208,1473,654,819,19,1009,1313,0,0,0.63,21.81299973,21.04500008,21.38999939,0,0,0,0,100,100,0,0,0,0,0,9.16859245,0,0,0,0,0,0,0,Spain,ESP,2011.0,10.61811,4.89692,0.0,0.0,72944.24397,72414.29007,84593.08768,60214.5753,1.1909,80.03797,88.74741,71.80545,0.0,0.0,0.0,0.0,120.93325,121.80227,1.01406,120.11358,0.0,21.08633,26.05425,27.49966,1.21104,3.02211,0.0,27.30868,14.74743,25.8396,73.864,1.31157,8.15166,19.75963,15.84352,17.26663,15.73381,4.30965,4.26331,6.75552,6.30829,0.2964,12.32311
1831,Spain,2012,ESP,97.21804047,98.60652924,97.89453888,99.64105225,99.6727829,220,450,686,204,1383,614,769,18,963,1274,0,0,0.7,25.0340004,24.58099937,24.78700066,0,0,0,0,100,100,0,0,0,0,0,9.15699196,0,0,0,0,0,0,0,Spain,ESP,2012.0,9.21341,4.46934,0.0,0.0,66309.24521,59210.73219,74921.91594,53330.49629,1.18076,82.27033,90.69085,74.29729,0.0,0.0,0.0,0.0,122.83753,123.33599,1.00793,122.36556,15.98857,18.44038,21.19206,24.05149,2.69695,6.98669,0.0,26.94361,15.24705,22.78545,72.18277,1.42567,8.32324,19.84461,13.50343,14.92145,14.85668,3.42201,4.44199,7.50624,6.7229,5.03178,15.05373
1832,Spain,2013,ESP,97.4405365,98.74874878,98.07913208,99.69463348,99.66925812,210,418,640,201,1301,577,724,17,912,1186,0,0,0.64,26.67300034,25.60300064,26.09399986,0,0,0,0,100,100,0,0,0,0,0,9.06737709,0,0,0,0,0,0,0,Spain,ESP,2013.0,9.49991,4.35102,0.0,0.0,65790.6476,58945.7449,71891.45208,51173.36858,1.17669,83.72564,92.07241,75.80396,0.0,0.0,0.0,0.0,123.1873,123.35886,1.00272,123.02442,15.57969,17.71847,18.59968,23.41406,3.19076,7.20931,0.0,27.15305,16.28897,25.78224,74.21776,1.36917,9.32718,20.2503,13.73785,16.83487,14.74464,4.18538,4.76199,7.1092,7.67942,0.0,17.53359
1833,Spain,2014,ESP,97.48735046,98.73126984,98.09371948,99.75730896,99.72276306,202,398,613,198,1230,545,685,16,861,1043,0,0,0.61,25.4279995,23.60000038,24.44099998,0,0,0,0,100,100,0,0,0,72.7,71.7,9.09010506,0,0,0,0,0,0,0,Spain,ESP,2014.0,9.54349,4.30338,0.0,0.0,67059.86784,58930.47057,72088.38854,51313.55078,1.16795,85.44627,93.49333,77.79098,0.0,0.0,0.0,0.0,123.37487,123.43348,1.00093,123.31917,15.79179,17.42896,18.32416,23.11404,3.10043,6.8309,0.0,27.3975,17.21494,24.65685,75.34315,1.18808,8.79498,19.54566,16.22662,16.18511,15.13621,4.03116,4.44057,7.0829,7.3687,0.0,10.97364
1834,Spain,2015,ESP,97.54712677,98.77088928,98.14325714,99.61875153,99.6556778,196,389,599,193,1172,518,654,15,815,976,5.13,17.85,0.54,23.5510006,20.77700043,22.05699921,0,5.2,3.4,91.4,100,100,0,0,0,0,0,9.12686825,0,0,0,0,0,0,0,Spain,ESP,2015.0,9.77104,4.28657,0.0,0.0,69506.88724,51229.60894,74560.64334,53073.33727,1.15981,85.61178,93.2418,78.34086,3.10425,3.69344,1.45201,2.54367,124.96066,124.56262,0.99381,125.33876,15.8415,17.3332,18.56126,22.99344,3.07761,6.79941,89.9732,28.42411,17.82304,25.37436,74.01417,1.14497,8.8362,19.21795,16.24587,16.35143,14.54256,3.95448,5.06844,7.07111,6.95551,0.61147,11.04917
1835,Spain,2016,ESP,97.69535828,98.83596802,98.25051117,99.63757324,99.62216187,192,389,597,187,1126,496,630,15,778,946,0,0,0.56,21.38500023,18.12299919,19.63500023,0,5.1,3.5,91.4,100,100,0,0,0,70.9,69.9,8.9523859,0,0,0,0,0,0,0,Spain,ESP,2016.0,9.97324,4.22764,0.0,0.0,73266.65704,52087.73246,75764.71393,53930.41201,1.16337,86.51608,94.41169,78.98772,2.70175,3.20804,1.44528,2.21967,126.19046,126.41485,1.00347,125.9778,15.81469,17.19385,18.96494,21.91318,3.0924,6.66352,92.61275,29.17115,18.81854,23.8804,75.90577,1.18771,9.12778,18.60229,16.50682,14.84449,15.96495,3.8752,5.1607,7.42829,7.08793,0.21383,20.6471
1836,Spain,2017,ESP,0,0,0,0,0,190,392,603,177,1088,479,609,14,749,920,0,0,0.52,19.03499985,15.66300011,17.22400093,0,0,0,0,100,100,0,0,0,0,0,8.94249249,0,0,0,0,0,0,0,Spain,ESP,2017.0,10.22509,4.20774,0.0,0.0,77588.76155,55228.79532,77588.76155,55228.79532,1.16464,88.85301,97.02816,81.05325,2.74611,3.21049,1.3938,2.30341,126.0045,126.8802,1.01362,125.17477,15.76696,17.04553,19.10158,21.81879,2.99915,6.4232,95.00386,29.76093,20.45893,23.45458,76.35734,1.26852,9.06749,18.89267,16.37,14.1979,16.35788,3.97344,5.28325,7.33595,7.06483,0.18808,14.60525
1837,Spain,2018,ESP,97.97377777,98.92539215,98.43650055,99.68849945,99.71555328,189,398,615,166,1052,463,589,0,724,894,5.77,20.07,0.52,17.03300095,13.72700024,15.25500011,0,0,0,0,100,100,0,0,0,0,0,8.97741413,0,0,0,0,0,0,0,Spain,ESP,2018.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.17311,91.11257,99.96835,82.66291,2.84263,3.50197,1.58156,2.21425,126.17915,127.38233,1.01873,125.04076,0.0,0.0,0.0,0.0,0.0,0.0,94.51159,30.23258,21.85005,22.26665,77.64162,1.07083,8.91273,19.32502,17.01465,13.14856,16.80213,3.92247,5.19562,7.54655,6.96971,0.09173,17.21301
1838,Spain,2019,ESP,0,0,0,0,0,186,404,626,154,1016,447,569,0,698,870,0,0,0.52,16.20400047,12.02700043,13.95899963,0,0,0,0,100,100,0,0,0,0,0,0,0,0,6.9,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1839,Spain,2020,ESP,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.55000019,10.82699966,13.01500034,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
1840,Sudan,2005,SDN,0,0,0,0,0,3179,9209,12172,8770,65880,28765,37115,6200,39219,33039,0,0,32,20.18700027,13.43400002,15.33100033,0,0,0,0,2900,1000,0,0,0,0,0,4.09418106,0,0,0,0,2.67882586,3.191489362,3.88690281,Sudan,SDN,2005.0,5.9668,1.56307,0.0,0.0,1457.54654,414.5971,1627.31805,414.74638,1.1146,12.21997,12.97068,11.48418,0.0,0.0,0.0,0.0,38.75274,37.32612,0.92976,40.14613,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1841,Sudan,2006,SDN,0,0,0,0,0,3128,9200,12072,8507,64888,28313,36575,6000,39123,32912,0,0,30,19.93300056,13.18200016,15.08600044,0,0,0,0,3100,1000,0,0,0,9.5,9,4.88544321,0,0,0,34,4.53977489,5.504587156,8.2757082,Sudan,SDN,2006.0,8.25316,1.96302,0.0,0.0,2075.69068,703.20055,2249.39096,573.29098,1.16023,13.8645,15.08468,12.66767,0.0,0.0,0.0,0.0,36.8583,36.02791,0.95642,37.66949,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1842,Sudan,2007,SDN,0,0,0,0,0,3082,9237,11964,8271,63934,27873,36061,5700,39077,32897,0,0,30,19.6970005,12.9630003,14.87199974,0,0,0,0,3200,1000,0,0,0,0,0,5.66269207,0,0,0,0,2.68199229,12.63736264,6.48265505,Sudan,SDN,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.15711,13.67851,14.85453,12.5207,0.0,0.0,0.0,0.0,36.16999,34.52642,0.91401,37.77476,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1843,Sudan,2008,SDN,46.69963074,59.79824829,53.51737976,68.66786194,65.80535126,3040,9313,11870,8044,63036,27476,35560,5500,39053,32830,0,0,26,19.58799934,12.88899994,14.80000019,0,0,0,0,3400,1000,0,0,0,0,0,5.42313623,0,0,0,0,2.47652745,8.241758242,5.63777256,Sudan,SDN,2008.0,9.39278,2.20143,0.0,0.0,2929.6015,1200.3636,3032.71746,772.93347,1.08312,15.21509,15.87954,14.55956,0.0,0.0,0.0,0.0,38.28034,36.24046,0.89991,40.27127,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1844,Sudan,2009,SDN,0,0,0,0,0,3006,9413,11830,7839,62205,27095,35110,5300,39016,32826,0,0,27,22.96999931,8.987999916,13,0,0,0,0,3500,1000,0,0,0,0,0,6.39496279,0,0,0,0,3.65839458,9.554140127,9.18873501,Sudan,SDN,2009.0,10.78182,2.21868,0.0,0.0,3071.51,1108.38847,3155.5644,804.24285,1.1178,15.58644,16.56876,14.61699,0.0,0.0,0.0,0.0,42.32099,39.29464,0.86793,45.27385,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
