country_name,year,literacy_rate_adult_female_of_females_ages_15_and_above,literacy_rate_adult_male_of_males_ages_15_and_above,literacy_rate_adult_total_of_people_ages_15_and_above,number_of_deaths_ages_1014_years,number_of_deaths_ages_1519_years,number_of_deaths_ages_2024_years,number_of_deaths_ages_59_years,number_of_infant_deaths,number_of_infant_deaths_female,number_of_infant_deaths_male,number_of_maternal_deaths,number_of_neonatal_deaths,number_of_stillbirths,unemployment_female_of_female_labor_force,unemployment_male_of_male_labor_force,unemployment_total_of_total_labor_force,year,expenditureoneducationasoftotalgovernmentexpenditure,governmentexpenditureoneducationasofgdp,governmentexpenditureoneducationnotspecifiedbylevel_constantppp,governmentexpenditureoneducationnotspecifiedbylevel_constantusm,governmentexpenditureoneducation_pppmillions,governmentexpenditureoneducation_usmillions,governmentexpenditureoneducation_constantpppmillions,governmentexpenditureoneducation_constantusmillions,grossenrolmentratiofortertiaryeducation_adjustedgenderparityind,grossenrolmentratiofortertiaryeducation_bothsexes,grossenrolmentratiofortertiaryeducation_female,grossenrolmentratiofortertiaryeducation_male,grossenrolmentratio_postsecondarynontertiary_bothsexes,grossenrolmentratio_postsecondarynontertiary_female,grossenrolmentratio_postsecondarynontertiary_genderparityindexg,grossenrolmentratio_postsecondarynontertiary_male,grossenrolmentratio_secondary_bothsexes,grossenrolmentratio_secondary_female,grossenrolmentratio_secondary_genderparityindexgpi,grossenrolmentratio_secondary_male,initialgovernmentfundingperpreprimarystudentasapercentageofgdpp,initialgovernmentfundingperprimarystudentasapercentageofgdpperc,initialgovernmentfundingpersecondarystudentasapercentageofgdppe,initialgovernmentfundingpertertiarystudentasapercentageofgdpper,initialhouseholdfundingpersecondarystudentasapercentageofgdpper,initialhouseholdfundingpertertiarystudentasapercentageofgdpperc,percentageofenrolmentinpostsecondarynontertiaryeducationinpriva,percentageofenrolmentinsecondaryeducationinprivateinstitutions,percentageofenrolmentintertiaryeducationinprivateinstitutions,percentageofgraduatesfromscience_technology_engineeringandmathe,percentageofgraduatesfromprogrammesotherthanscience_technology_,percentageofgraduatesfromtertiaryeducationgraduatingfromagricul,percentageofgraduatesfromtertiaryeducationgraduatingfromartsand,percentageofgraduatesfromtertiaryeducationgraduatingfrombusines,percentageofgraduatesfromtertiaryeducationgraduatingfromeducati,percentageofgraduatesfromtertiaryeducationgraduatingfromenginee,percentageofgraduatesfromtertiaryeducationgraduatingfromhealtha,percentageofgraduatesfromtertiaryeducationgraduatingfrominforma,percentageofgraduatesfromtertiaryeducationgraduatingfromnatural,percentageofgraduatesfromtertiaryeducationgraduatingfromservice,percentageofgraduatesfromtertiaryeducationgraduatingfromsocials,percentageofgraduatesfromtertiaryeducationgraduatingfromprogram,percentageoftotalaidtoeducationallocatedtoleastdevelopedcountri
Netherlands,32200,0.0,0.0,0.0,1463.0,3353.0,4712.0,1184.0,10098.0,4425.0,5673.0,172.0,7641.0,7822.0,89.434000015,74.367000342,81.19200062800002,28161.0,156.3536,68.85153,0.0,0.0,539669.7558399999,573600.21863,604957.2456899999,532024.1932099999,13.24542,849.00878,897.4582899999999,802.5141,1.02763,0.6250699999999999,0.7900400000000001,1.4129099999999999,1512.84544,1508.03884,11.918570000000003,1517.45458,82.5407,50.15234,67.73394,100.53241,2.06759,0.0,0.0,31.761960000000002,76.09100000000001,76.14334,418.25057000000004,6.893489999999999,43.99871,132.65432,55.8868,40.986529999999995,90.44587,15.670770000000001,19.48604,23.92814,64.44324999999999,5.6061,127.04426
Nicaragua,32200,160.69538879,160.53498078,160.61753082,4489.0,8575.0,12270.0,3483.0,38770.0,16547.0,22223.0,1970.0,26073.0,25309.0,96.93300056399998,86.566000939,90.50599932499999,20110.0,78.6414,21.084760000000003,72.39586,26.03492,6758.29542,2541.1151499999996,7164.56419,2576.51242,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,355.07634999999993,380.96326,5.76741,330.37288,6.80453,26.59697,13.91922,0.0,26.20668,0.0,0.0,122.23044000000002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Niger,32200,64.28542995000001,125.58011626999999,94.28281021000001,116771.0,69687.0,81448.0,179565.0,748731.0,334115.0,414616.0,69800.0,380433.0,288227.0,12.353000134999998,15.942000003,14.381999820000003,30180.0,231.92221,43.20311,2.76111,1.22858,8666.070039999999,3937.92107,8560.36797,3809.0015900000003,5.526419999999999,29.122239999999998,18.41491,40.0524,2.04219,1.5454700000000003,8.756780000000001,2.54366,197.53916999999998,161.48943,8.85246,232.69630000000004,267.55868,170.04502,428.26259,3165.2563299999997,71.34719000000001,0.0,0.0,162.09174,371.0861,65.12191,434.87808999999993,14.913979999999999,47.51501,180.00607,33.38095,22.40961,98.16170000000001,12.205919999999999,30.506390000000003,18.23112,42.669259999999994,0.0,0.0
Nigeria,32200,158.2977333,208.64162446,183.29201889,549567.0,507985.0,562414.0,1144389.0,8226733.0,3632701.0,4594032.0,843000.0,3831023.0,2439879.0,86.888000012,77.67499971199999,81.807999135,24126.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,2.13927,30.23749,25.09526,35.23292,0.0,0.0,0.0,0.0,503.47092,467.8966,10.378419999999998,537.91872,0.0,0.0,0.0,0.0,0.0,0.0,0.0,205.48589,12.31024,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Norway,32200,0.0,0.0,0.0,439.0,1447.0,2295.0,361.0,2241.0,977.0,1264.0,28.0,1586.0,2490.0,51.53200054200001,60.535999776,56.284999608999996,28161.0,209.54717999999997,92.43863,9124.63944,10944.935309999999,275387.70447,392434.49241999997,282209.54961,338508.19963999995,18.875189999999996,1075.74901,1308.6598999999999,853.60081,196.6584,175.40980000000002,18.09096,217.14541999999997,1591.6875500000003,1574.0251200000002,13.70382,1608.4009099999998,184.74829000000003,257.68394,312.96071,514.6661,0.0,0.0,649.91422,86.44279,135.85739,199.94611,896.6126899999999,9.920020000000001,94.89841,172.07342,189.01749,117.91069,247.04455999999996,41.461079999999995,40.57433,52.241699999999994,131.41709,3.44119,266.69237
Oman,32200,613.5031509500001,662.51007844,644.70746613,992.0,2200.0,3797.0,1100.0,11072.0,4828.0,6244.0,173.0,6039.0,6728.0,177.921000956,44.647999883,63.60800004,30180.0,43.307629999999996,16.534419999999997,0.0,0.0,20497.36293,8471.553530000001,15993.05199,8466.49586,17.60575,417.25712,521.83549,309.17852000000005,6.221769999999999,0.0,0.0,11.2958,1289.2129499999999,1264.40968,12.53028,1313.95019,6.70014,100.10221999999999,163.73216,100.5455,0.07557,0.36634,0.0,93.61836,478.14898,324.59558,462.61177999999995,4.5641,77.67777000000001,222.20986,75.7922,182.10673,58.05489,110.7492,31.73968,7.08984,17.22309,12.792630000000003,0.0
Pakistan,32200,452.62315749,748.77309418,605.1624298,269638.0,406905.0,344444.0,364574.0,5445007.0,2377222.0,3067785.0,129800.0,3961286.0,3011316.0,42.940000222,32.532999724999996,34.763000518,30180.0,170.13179999999997,32.57424,6826.259250000001,2118.1912199999997,232824.98333999998,63857.24854000001,236826.08789000002,73646.31684999999,11.66894,101.52670000000002,96.31688000000001,106.43731999999999,4.741600000000001,4.44276,12.45775,5.020639999999999,537.9255,450.18044999999995,11.01901,570.1765599999999,0.0,25.034150000000004,40.84347,333.26577999999995,0.0,0.0,262.72841,480.87752,205.17907,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Panama,32200,188.36698151000002,190.67634583,189.50592804000001,1875.0,4581.0,6430.0,1774.0,18443.0,7990.0,10453.0,728.0,12549.0,10601.0,69.694999456,42.756000162,53.053000686,26143.0,27.90955,6.6613,854.05456,424.86692000000005,3751.66808,1976.7709399999999,5276.28141,2624.79418,14.98818,485.11763999999994,594.6951700000001,379.04126,31.52747,37.89232,4.657,25.40098,868.9511699999998,896.7829200000001,12.788900000000002,842.08969,9.12176,18.16824,23.67543,38.24509,0.0,0.0,162.303,177.97090999999998,348.97864999999996,190.54357,809.45643,7.874489999999999,55.92111,301.19680000000005,261.26165000000003,122.37811,77.39791000000001,42.265179999999994,25.90025,54.52333,51.28112,0.0,0.0
Paraguay,32200,936.5275497399999,951.6189880500001,943.99266052,4723.0,9768.0,13784.0,2581.0,43758.0,19121.0,24637.0,2700.0,29015.0,27395.0,96.19399976700001,62.990999458,76.03599977500001,18084.0,99.27342,16.31561,10.44674,4.71192,10747.993849999999,4950.75958,11124.239909999998,5017.5027900000005,6.277240000000001,159.74118,184.74988,135.76212,0.65481,0.0,0.0,0.0,543.64421,558.73929,8.44375,529.19427,40.56393,45.59765,57.792899999999996,31.67839,10.832429999999999,40.77001,0.0,170.70955,320.44721,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Peru,32200,797.08242797,865.1562194999999,830.6423874,15379.0,24814.0,38236.0,16371.0,129661.0,56681.0,72980.0,7910.0,79717.0,77865.0,60.50899958699999,54.75000024100001,57.38400077899999,30180.0,232.81141,48.86003,863.9536400000001,463.56326,157355.97522999998,83079.64270999999,161514.08967,86662.0542,4.230169999999999,208.84894000000003,215.16827999999998,202.55401,0.0,0.0,0.0,0.0,1427.7843400000002,1420.4147399999995,14.875539999999999,1435.456,136.80610000000001,147.47152000000003,178.11835,41.75968,148.02915,33.95292,0.0,368.33016999999995,249.56277,53.11065,146.50463,5.09104,5.67312,64.33868000000001,16.41189,38.20279,32.952290000000005,11.65965,3.24822,4.3889,17.64871,0.38472,0.0
Philippines,32200,290.85474396,289.14372254,290.00064849,70196.0,113598.0,164577.0,76970.0,836351.0,358802.0,477549.0,42500.0,508139.0,416519.0,55.633999585,49.091000081000004,51.637000322999995,28161.0,67.01106000000001,12.359639999999999,5085.04797,1955.6833199999999,54499.232619999995,18618.72202,59808.80636,23002.15964,12.011239999999999,309.20083,344.79887,274.99117,205.42354,207.29927999999998,9.333010000000002,203.5888,844.95984,886.0651700000001,10.995470000000001,806.0459599999999,5.432840000000001,25.081699999999998,25.57674,39.060249999999996,0.0,0.0,384.47848,181.53922,606.47598,28.73975,71.26025,3.28326,2.05318,28.77179,18.35479,15.30048,6.47163,11.9587,1.48056,7.07723,5.24836,0.0,0.0
Poland,32200,98.25198364,99.27516937,98.74273682,4485.0,15113.0,26044.0,3314.0,28187.0,12467.0,15720.0,152.0,19732.0,16448.0,142.35500074200002,127.27499818000001,134.055000064,28161.0,148.95781,64.09057,0.0,0.0,533402.3671200001,299709.01961,598042.28573,274921.90443,18.610490000000002,972.7880500000001,1170.9675,783.85222,205.65424,290.84746,31.445760000000007,124.17766,1430.2695999999999,1415.68824,13.735109999999995,1444.1854700000001,265.65548,322.84754,292.61322,286.10657,33.71121,35.217940000000006,766.5333800000001,96.05093,410.07307,164.71117,633.2466299999999,12.128589999999999,57.97677,206.69793,123.60528,110.12705000000001,94.52156,25.14716,29.436980000000002,54.93906,83.37745,2.0421899999999997,148.46221999999997
Portugal,32200,187.93328858,193.63920594,190.61463928,979.0,2383.0,3958.0,830.0,4360.0,1916.0,2444.0,106.0,2923.0,3732.0,171.21400118399998,151.39700032000002,160.865001672,28161.0,126.77343999999998,60.94368,4477.67573,2908.3870699999998,173646.15215999997,138595.58595,200658.00211,130333.49779999998,16.14143,881.6689899999999,955.1227099999999,809.87556,83.65547000000001,55.90568,6.85344,110.76276,1543.11575,1556.35233,14.289539999999999,1530.6048700000001,181.64805999999996,259.10585,373.60156,296.93278999999995,25.479279999999996,44.76871,262.6424,229.64309999999998,292.10285,360.62838000000005,939.2693399999999,22.33778,112.84689999999998,240.46811000000002,114.36198000000002,245.18444000000002,244.18129,36.87672,78.56720999999999,63.93651,141.13675,0.10228,582.43426
Qatar,32200,915.7815475499999,913.57749178,914.1052627599998,239.0,786.0,1468.0,273.0,2293.0,1030.0,1263.0,26.0,1398.0,2005.0,27.598999917,2.532999963,5.849999955,30180.0,125.89453,36.910289999999996,0.0,0.0,83949.41405,48410.92769999999,59598.58034000001,40367.17433,27.361769999999996,207.05754000000002,559.22158,93.41010999999999,6.66672,14.07396,29.64785,3.5047299999999995,299.30539999999996,293.29296,2.8849,305.59498,8.51152,10.21809,10.85565,0.0,0.0,0.0,523.3951999999999,619.7362199999999,367.12585000000007,230.56743999999998,668.5976399999998,0.0,148.97046,238.17287,53.96386999999999,156.03238000000002,85.00137000000001,41.51083,33.024240000000006,26.90059,115.58848,0.83493,0.0
Romania,32200,196.80497741,198.14229583999997,197.44878387,3903.0,9849.0,13471.0,3537.0,30842.0,13291.0,17551.0,695.0,16729.0,12835.0,84.711000682,108.495999337,98.05500054500001,28161.0,130.98717,44.91674000000001,20742.385560000002,8244.417130000002,160388.91268,77923.66163,195240.88072,77601.83889000001,17.214090000000002,752.7616999999998,855.7261099999998,655.98153,181.57287,255.07417,33.36165,112.84913999999999,1290.68572,1289.4592500000003,13.980500000000001,1291.8409000000001,145.71492,166.0486,195.34102,296.77313000000004,0.09626,18.73559,644.2755999999999,17.425,355.52267,253.78149999999997,841.0183600000003,26.382780000000004,102.17705000000001,373.57246999999995,28.68555,185.59213,120.56168000000001,15.95279,52.23655,33.08399,156.55486000000002,5.20013,6.08389
Rwanda,32200,261.74508286,297.28424835,278.20302581,29200.0,26036.0,33666.0,41949.0,214443.0,96963.0,117480.0,17350.0,115811.0,105175.0,16.380000053,16.821000159999997,16.597000001999998,30180.0,159.38057999999998,42.98633,288.61365,113.97658,6907.3907500000005,3020.76421,7271.61081,2872.65414,8.8352,90.67703999999999,67.18338999999999,83.61449,16.15653,9.04764,3.15873,23.40582,489.21379,500.09607,15.36503,478.26721000000003,23.875849999999996,64.40611000000001,276.76641,1376.6067700000003,0.0,0.0,141.56533,274.15268000000003,635.21508,42.98051,257.01949,12.32826,3.94504,105.88275999999999,70.49722,14.1036,34.68096,15.32746,13.54945,11.63015,18.05509,0.0,0.0
Senegal,32200,184.22586442,296.7914505,237.17740249,33257.0,48777.0,37473.0,56463.0,298931.0,130749.0,168182.0,26800.0,193810.0,165285.0,169.87000037200002,114.376001358,135.029999258,30180.0,286.356,62.899390000000004,1300.44822,552.70745,24164.52398,11165.04817,24579.5819,10446.64273,8.19424,140.77179999999998,101.25903,169.98860999999997,0.0,0.0,0.0,0.0,395.44555,330.72968,8.12498,358.13871,73.03208000000001,146.14638,200.30049,1911.4147700000003,0.0,0.0,0.0,87.47083,294.69669999999996,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Serbia,32200,194.97738647,198.76434326,196.80391693,1275.0,3048.0,4841.0,979.0,8526.0,3642.0,4884.0,146.0,6077.0,6652.0,309.56999873,260.20699979,281.70299911,30180.0,104.74854,44.52295,630.3468499999999,239.57541999999998,45033.32827,20144.012189999998,48540.7433,18448.84103,18.638239999999996,828.0051500000001,946.93328,715.03701,9.62804,3.68612,2.67524,15.254319999999998,1394.9367800000002,1410.3220900000001,15.328770000000002,1380.3654700000002,9.51352,301.04038,106.23347000000001,346.85974,7.427059999999999,148.97171,0.0,7.17271,180.13248000000002,280.47695999999996,819.0813899999999,29.23055,109.48279000000001,297.14029999999997,100.06084999999997,186.06108000000006,105.60801,54.01960999999999,40.396280000000004,84.5392,93.01974000000001,0.44165,0.0
Singapore,32200,854.00334931,886.9928512399999,870.0999984700001,407.0,1089.0,1761.0,280.0,1626.0,717.0,909.0,63.0,795.0,1655.0,73.84199976899998,63.464000226,67.698000432,26147.0,227.64470999999998,26.81298,11686.67155,7429.94466,88166.53973,52790.814660000004,92167.37162,58596.53597,3.40585,257.62034,277.18931,239.71062,373.81361,368.82039,2.92365,378.47851,321.27791,319.80361000000005,2.9732000000000003,322.68537,0.0,65.7347,89.12685,190.62309999999997,0.0,0.0,78.24229,32.591789999999996,468.25251,102.90992,197.02349999999998,0.59253,22.404799999999998,99.95644,17.95898,61.16507,25.79973,25.24067,16.50419,8.62757,21.68344,0.06658,0.0
Slovenia,32200,99.59999847,99.69000244,99.69999695,146.0,525.0,943.0,126.0,743.0,333.0,410.0,21.0,514.0,892.0,117.095001222,100.50999951100002,108.145000462,28161.0,157.39991999999998,68.87477,28.018620000000006,17.96576,41285.234110000005,32313.399920000003,47519.13722999999,30469.605099999993,18.47832,1161.8778499999999,1392.1054800000002,945.44301,51.16637,69.75434,16.5531,33.635600000000004,1464.46906,1468.52967,14.064859999999998,1460.70241,297.84541,215.72868,209.22892,292.93318999999997,8.32665,0.4871,13.025179999999999,30.40649,177.09702,297.89649,1002.09865,34.85053,98.20805,411.84493,118.31781000000001,208.03084,117.71317999999997,36.23962,53.62602,97.32888000000001,123.83525,0.00486,34.38792
Somalia,32200,0.0,0.0,0.0,51972.0,83767.0,98467.0,129022.0,726789.0,332303.0,394486.0,66800.0,344952.0,243754.0,179.11000062,186.04399965,184.50499821,2007.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,5.93235,3.74024,0.46077,8.11734,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Spain,32200,1264.40537262,1282.3568878299998,1273.1818542400001,3376.0,8152.0,12480.0,3048.0,21129.0,9328.0,11801.0,243.0,14146.0,17591.0,296.94300367,253.14000083500002,272.65800093300004,28161.0,133.4872,57.621939999999995,0.0,0.0,875903.0660299999,786724.0302899999,1000553.2960999997,712208.21278,16.52504,1105.2540400000003,1217.28576,998.8903,11.394739999999999,13.61394,5.87265,9.280999999999999,1694.3745800000002,1717.4414699999998,14.390559999999999,1672.6243200000001,94.7832,246.06644999999997,290.79285000000004,319.06591,23.74537,55.052490000000006,372.10140000000007,395.94399,223.60481,356.06239000000005,1034.12785,20.88318,124.05318999999999,280.44565,201.67905,228.99544999999998,213.57166,65.15477000000001,61.91214,97.98886999999999,95.50627000000001,9.809750000000001,131.71030000000002
Sudan,32200,102.76285935000001,125.23339844,114.21456146,44478.0,145935.0,187620.0,110562.0,902525.0,392955.0,509570.0,63900.0,577454.0,485778.0,423.82599830000004,191.18499755599998,259.72300051999997,26143.0,34.39456,7.9462,0.0,0.0,9534.34872,3426.54972,10064.990870000001,2565.2136800000003,12.117049999999999,169.21947,178.23698000000002,160.35915,0.0,0.0,0.0,0.0,538.53414,518.97811,12.09348,557.62306,0.0,0.0,0.0,0.0,0.0,0.0,0.0,98.04546,40.92424,44.645610000000005,141.69031,4.566190000000001,33.73322,23.98768,32.321690000000004,19.34214,20.85709,4.42801,20.87546,0.94827,25.2762,13.664060000000001,0.0
Sweden,32200,0.0,0.0,0.0,764.0,2273.0,4241.0,603.0,4145.0,1829.0,2316.0,65.0,2762.0,4825.0,114.32699918600001,118.149999142,116.329998971,28161.0,183.92059999999998,90.37941,0.0,0.0,382799.8575300001,462184.462,424848.29866000003,433326.87442999997,18.982649999999996,983.58969,1203.02446,774.67119,161.56213,183.32023,17.93356,140.9475,1655.46105,1697.1020300000005,14.59527,1616.3859599999998,271.4783,301.46797,352.28464,523.49611,0.0,0.0,677.39192,221.80805999999995,122.64873000000001,336.09464,963.50964,13.21958,78.01349,201.87375999999995,189.76578999999998,234.90618999999998,308.02477,44.03917,57.14927,30.567050000000002,142.04518000000002,0.39572999999999997,407.17826999999994
Switzerland,32200,0.0,0.0,0.0,570.0,1769.0,2567.0,462.0,4734.0,2106.0,2628.0,64.0,3755.0,2841.0,77.24800157600001,66.56499958,71.487000464,28161.0,202.99702000000002,65.11871,6033.93026,7230.21335,290032.8828,390932.75904,334884.9764,401279.05536,13.797619999999998,751.7031800000001,747.3781200000001,756.03639,256.04965,316.84018000000003,22.39511,197.83474,1275.8767699999999,1248.8202500000002,12.47291,1301.6256599999997,154.44064000000003,303.45052,282.55783999999994,537.4914699999999,0.5405,10.30003,819.2726700000001,123.88533,241.53383000000002,278.48034,915.44171,20.60391,93.57380000000002,365.04429,120.13979,173.70967,165.20830000000004,36.58172,68.18894,73.21248999999999,77.65910000000001,6.07796,367.71974
Tajikistan,32200,99.69999695,99.81999969,99.80000305,2800.0,5171.0,7752.0,2549.0,131149.0,55537.0,75612.0,705.0,68639.0,38634.0,168.020000463,195.30300139,185.42600155000002,26143.0,132.91275000000002,35.07832,725.8830800000001,189.37894,6178.87086,1887.4914799999997,5992.99118,1563.5387,7.396609999999999,313.18032999999997,227.85418,396.75703000000004,0.0,0.0,0.0,0.0,757.25356,704.1380900000001,7.835089999999999,808.4856500000001,189.93632,0.0,0.0,154.63214,137.91796000000002,629.26395,0.0,2.3198600000000003,7.232809999999999,43.48623,156.51377000000002,4.58735,21.90316,11.75808,37.68902,25.890369999999997,41.28273,6.480449999999999,11.11541,7.69629,31.597160000000002,0.0,0.0
Thailand,32200,463.82627106,477.14803313999994,470.27552032000006,36114.0,92195.0,106188.0,28381.0,127970.0,54931.0,73039.0,4110.0,86932.0,83518.0,12.578000067999998,13.779000045999997,13.230999858,30180.0,176.75102,35.93728,31763.73572,12021.171810000002,308221.98655,112173.48189,337516.59931,127735.13361,13.159270000000003,539.17354,600.02197,479.42114999999995,1.0752,1.5126,2.34512,0.645,1429.6291600000002,1450.4618200000002,15.571599999999997,1409.4448499999999,0.0,142.77995,80.15163,163.56953000000001,0.0,0.0,0.0,192.40482,184.64879,54.62475,130.09445,6.0681899999999995,14.61629,40.86029,15.98313,36.98948,8.9496,8.91374,8.721530000000001,8.08297,35.53397,15.28079,0.0
Timor-Leste,32200,159.66993713,193.96051026,176.97581100000002,1855.0,3868.0,2833.0,2918.0,25682.0,11477.0,14205.0,1028.0,12383.0,8044.0,79.45399999600001,47.44499993300001,62.060999633,26167.0,84.90310999999998,93.52056,0.0,0.0,2619.39925,1113.4206500000003,3268.19924,1336.5940100000003,1.40096,34.49898,28.373359999999998,40.48622,0.0,0.0,0.0,0.0,897.3475199999999,913.7802700000001,13.414970000000002,881.37197,12.231200000000001,96.14813000000001,62.22366,103.79568,0.0,0.0,0.0,290.72574,42.90668,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Togo,32200,187.20269775999998,292.75287628,238.13731001999997,15858.0,20325.0,21442.0,29407.0,197641.0,88263.0,109378.0,13600.0,103248.0,91401.0,35.676000119,47.015999794,41.376000045,30180.0,257.48578,60.01516,35.23568,14.546909999999999,5276.287630000001,2349.3229300000003,5537.423360000001,2286.10243,3.03908,127.702,52.411429999999996,119.78393000000001,0.0,0.0,0.0,0.0,257.57388000000003,149.64692,2.33218,253.94392,61.63335,133.30289,32.16526,835.15552,61.24979,417.45773,0.0,110.80842,179.03232,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Tunisia,32200,424.92098236,522.10187531,472.9446869,4243.0,7260.0,10925.0,4467.0,45311.0,19792.0,25519.0,1169.0,36527.0,35475.0,335.07900526,201.67199801999996,237.23099612999997,30180.0,198.96909999999997,51.25754,0.0,0.0,50787.831860000006,20880.09466,52100.68851,17102.31168,20.506279999999997,506.12381999999997,623.5074099999999,392.89374,21.34588,4.6292,1.14505,7.28036,985.7655,661.12186,7.719899999999999,599.54507,0.0,36.30445,98.80704,510.41444,0.0,0.0,99.09181,61.26181,78.9308,175.14929,224.85071,5.80126,62.641819999999996,82.53567000000001,1.67548,71.6153,36.11547,64.9484,38.58558,14.41672,21.66429,0.0,0.0
Turkey,32200,1061.7798843399999,1171.14308168,1116.12306213,31141.0,51270.0,53695.0,40695.0,280911.0,129053.0,151858.0,3990.0,165360.0,118934.0,190.75900174199998,154.37199973399998,165.916000361,28161.0,8.01701,2.75063,0.0,0.0,25757.16023,15196.85075,36412.98613,13704.84146,11.543129999999998,113.21707,107.05119,119.17521,0.0,0.0,0.0,0.0,1307.9165500000001,1256.06702,12.917830000000002,1358.19931,0.0,0.0,0.0,25.74749,0.0,0.0,0.0,35.54923,85.21946999999999,220.50892,778.83312,39.495549999999994,78.57242,298.70378,135.17273,144.32202,68.30932,28.949199999999998,47.237700000000004,48.609939999999995,109.96937,0.65796,1.04991
Turkmenistan,32200,99.59999847,99.75,99.69999695,3267.0,7476.0,10664.0,3484.0,73348.0,30613.0,42735.0,185.0,46238.0,17420.0,42.97799968699999,92.81999921799999,72.200999976,6045.0,43.63872,3.04925,0.0,0.0,1936.76643,2483.7599,1703.33927,789.86502,1.46291,22.19454,19.04174,25.285719999999998,37.58679,29.83245,0.66045,45.16977,89.67061,88.83116,0.98166,90.49076,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Uganda,32200,259.47891235000003,325.79903412,291.31073761000005,88017.0,153383.0,148341.0,177944.0,1013053.0,450376.0,562677.0,80800.0,533892.0,451798.0,46.47699976,31.162999747999997,38.621999979,26156.0,104.68193,18.58657,0.0,0.0,13908.89426,5375.77946,13387.875479999999,4712.6073,5.16106,29.145909999999997,24.82606,33.69061,14.249609999999999,10.346440000000001,2.86924,18.336959999999998,24.64033,21.84195,0.79395,27.5104,0.0,21.81673,0.0,268.86377,0.0,763.50623,134.30651,0.0,126.89099999999999,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Ukraine,32200,99.95819855,99.99394226,99.97434998,8692.0,24447.0,55464.0,7789.0,65865.0,28334.0,37531.0,1579.0,46030.0,35389.0,113.082999229,145.46100043500002,130.079000947,30180.0,149.85408999999999,68.01399,0.0,0.0,284942.81625000003,93472.11619,374609.07461999997,83330.02865000001,11.78645,794.7245,874.79836,718.50981,227.32448,213.39361,7.19821,240.56948000000003,958.6995499999999,946.16451,9.749049999999999,970.6225,338.39794,176.47514,170.05329,400.28723999999994,9.554,98.18163,0.0,6.472470000000001,170.60945,331.93647,940.04872,53.360549999999996,78.88785,422.83160000000004,109.82119,264.97024,93.0218,32.7247,34.24156000000001,81.45246999999999,100.67325000000001,28.01483,0.0
Uruguay,32200,1282.22916412,1273.49192047,1278.0935745200002,846.0,2775.0,3739.0,643.0,6438.0,2773.0,3665.0,116.0,3794.0,3790.0,165.53399752600004,101.33000039999999,129.99200009499998,28161.0,79.25656000000001,24.597269999999998,450.0843,365.60294999999996,15637.44904,11521.28567,15976.127650000002,12977.389739999999,2.83082,550.21,115.82078,67.70853,0.0,0.0,0.0,0.0,1476.0970700000003,861.46633,8.96271,769.42449,64.64223,66.78555,82.13732000000002,115.97534999999999,0.0,0.0,0.0,163.19814999999997,112.22091,70.44793999999999,429.55206,17.615750000000002,16.66093,119.02423000000002,90.2083,37.70176,105.77552,14.83362,17.91256,21.674149999999997,58.59319,0.0,0.0
Uzbekistan,32200,499.91191101000004,499.96591187,499.9387054399999,16274.0,28790.0,40797.0,16588.0,251873.0,104480.0,147393.0,2730.0,158543.0,82176.0,82.747001172,89.46900033899999,86.69299936400002,30180.0,117.36504,28.85073,0.0,0.0,56644.48828,21316.27591,54387.1367,15239.257740000001,9.99914,141.71748,113.52144000000001,169.09724000000003,0.0,0.0,0.0,0.0,1370.9504700000002,1364.27163,14.85764,1377.35288,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.44492,18.92569,133.25183,266.7481700000001,28.579079999999998,42.148540000000004,45.08855,103.74416,88.38718,22.797310000000003,17.29826,27.5664,20.26436,4.12618,0.0,0.0
